Serie document,Numar document,Cod depozit,Nume depozit,Data document,Data scadenta,Cod tip factura SAF-T,Cod partener,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Cod agent,Valoare neta totala,Valoare TVA,Total document,Numar bonuri fiscale,Card,Cont banca,Numerar,Cont casa,Tichete,Cont tichete,Cont TVA,Cod articol,Cod de bare,Denumire articol,Cantitate,Cod lot,Data expirare,Nr seriale,Tip miscare SAF-T,Cont serviciu,Pret cu TVA,Total fara TVA,Total TVA,Total cu TVA,Optiune TVA,Cota TVA,Cod TVA SAF-T,Discount,DiscountLinie
BFM2 103,117,2,,20250801,20250801,380,,,,,,,,,,,,,,,,,,11635.38,2443.43,26838.56,,0,5125,26838.56,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,14078.81,11635.38,2443.43,14078.81,Taxabile,21,310344,,
BFM2 103,118,2,,20250802,20250802,380,,,,,,,,,,,,,,,,,,10180.76,2137.96,23335.42,,0,5125,23335.42,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,12318.720000000001,10180.76,2137.96,12318.720000000001,Taxabile,21,310344,,
BFM2 103,119,2,,20250803,20250803,380,,,,,,,,,,,,,,,,,,10241.19,2150.65,21930.82,,0,5125,21930.82,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,12391.84,10241.19,2150.65,12391.84,Taxabile,21,310344,,
BFM2 103,120,2,,20250804,20250804,380,,,,,,,,,,,,,,,,,,11114.26,2333.99,24642.81,,0,5125,24642.81,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,13448.25,11114.26,2333.99,13448.25,Taxabile,21,310344,,
BFM2 103,121,2,,20250805,20250805,380,,,,,,,,,,,,,,,,,,10350.39,2173.58,23563.46,,0,5125,23563.46,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,12523.97,10350.39,2173.58,12523.97,Taxabile,21,310344,,
BFM2 103,122,2,,20250806,20250806,380,,,,,,,,,,,,,,,,,,11332.0,2379.72,25090.73,,0,5125,25090.73,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,13711.72,11332.0,2379.72,13711.72,Taxabile,21,310344,,
BFM2 103,123,2,,20250807,20250807,380,,,,,,,,,,,,,,,,,,8867.52,1862.18,21308.26,,0,5125,21308.26,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,10729.7,8867.52,1862.18,10729.7,Taxabile,21,310344,,
BFM2 103,124,2,,20250808,20250808,380,,,,,,,,,,,,,,,,,,10469.46,2198.59,23282.98,,0,5125,23282.98,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,12668.05,10469.46,2198.59,12668.05,Taxabile,21,310344,,
BFM2 103,125,2,,20250809,20250809,380,,,,,,,,,,,,,,,,,,12137.06,2548.78,25381.81,,0,5125,25381.81,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,14685.84,12137.06,2548.78,14685.84,Taxabile,21,310344,,
BFM2 103,126,2,,20250810,20250810,380,,,,,,,,,,,,,,,,,,8591.13,1804.14,19636.84,,0,5125,19636.84,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,10395.269999999999,8591.13,1804.14,10395.269999999999,Taxabile,21,310344,,
BFM2 103,127,2,,20250811,20250811,380,,,,,,,,,,,,,,,,,,7824.09,1643.06,16897.66,,0,5125,16897.66,53112,0,5328,4427,marfa m2 21%,,marfa m2 21%,1,,,,,,9467.15,7824.09,1643.06,9467.15,Taxabile,21,310344,,
