Serie document,Numar document,Cod depozit,Nume depozit,Data document,Data scadenta,Cod tip factura SAF-T,Cod partener,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Cod agent,Valoare neta totala,Valoare TVA,Total document,Numar bonuri fiscale,Card,Cont banca,Numerar,Cont casa,Tichete,Cont tichete,Cont TVA,Cod articol,Cod de bare,Denumire articol,Cantitate,Cod lot,Data expirare,Nr seriale,Tip miscare SAF-T,Cont serviciu,Pret cu TVA,Total fara TVA,Total TVA,Total cu TVA,Optiune TVA,Cota TVA,Cod TVA SAF-T,Discount,DiscountLinie
BFM1 0014,1562,1,,20251001,20251001,380,,,,,,,,,,,,,,,,,,1021.33,214.48,6446.28,,0,5125,6446.28,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1235.81,1021.33,214.48,1235.81,Taxabile,21,310352,,
BFM1 0014,1563,1,,20251002,20251002,380,,,,,,,,,,,,,,,,,,797.04,167.38,5280.51,,0,5125,5280.51,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,964.42,797.04,167.38,964.42,Taxabile,21,310352,,
BFM1 0014,1564,1,,20251003,20251003,380,,,,,,,,,,,,,,,,,,1024.48,215.14,6088.75,,0,5125,6088.75,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1239.62,1024.48,215.14,1239.62,Taxabile,21,310352,,
BFM1 0014,1565,1,,20251004,20251004,380,,,,,,,,,,,,,,,,,,1227.63,257.8,6074.95,,0,5125,6074.95,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1485.43,1227.63,257.8,1485.43,Taxabile,21,310352,,
BFM1 0014,1566,1,,20251005,20251005,380,,,,,,,,,,,,,,,,,,1005.1,211.07,5238.73,,0,5125,5238.73,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1216.17,1005.1,211.07,1216.17,Taxabile,21,310352,,
BFM1 0014,1567,1,,20251006,20251006,380,,,,,,,,,,,,,,,,,,581.31,122.07,4679.65,,0,5125,4679.65,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,703.3799999999999,581.31,122.07,703.3799999999999,Taxabile,21,310352,,
BFM1 0014,1568,1,,20251007,20251007,380,,,,,,,,,,,,,,,,,,768.74,161.43,5744.05,,0,5125,5744.05,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,930.1700000000001,768.74,161.43,930.1700000000001,Taxabile,21,310352,,
BFM1 0014,1569,1,,20251008,20251008,380,,,,,,,,,,,,,,,,,,661.37,138.89,6087.65,,0,5125,6087.65,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,800.26,661.37,138.89,800.26,Taxabile,21,310352,,
BFM1 0014,1570,1,,20251009,20251009,380,,,,,,,,,,,,,,,,,,667.83,140.25,4801.84,,0,5125,4801.84,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,808.08,667.83,140.25,808.08,Taxabile,21,310352,,
BFM1 0014,1571,1,,20251010,20251010,380,,,,,,,,,,,,,,,,,,1209.12,253.92,6746.38,,0,5125,6746.38,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1463.04,1209.12,253.92,1463.04,Taxabile,21,310352,,
BFM1 0014,1572,1,,20251011,20251011,380,,,,,,,,,,,,,,,,,,1099.64,230.92,5962.28,,0,5125,5962.28,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,1330.5600000000002,1099.64,230.92,1330.5600000000002,Taxabile,21,310352,,
BFM1 0014,1573,1,,20251012,20251012,380,,,,,,,,,,,,,,,,,,813.1,170.75,4101.85,,0,5125,4101.85,5311,0,5328,4427,marfa m1  21%,,marfa m1 ,1,,,,,,983.85,813.1,170.75,983.85,Taxabile,21,310352,,
