Serie document,Numar document,Cod depozit,Nume depozit,Data document,Data scadenta,Cod tip factura SAF-T,Cod partener,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Cod agent,Valoare neta totala,Valoare TVA,Total document,Numar bonuri fiscale,Card,Cont banca,Numerar,Cont casa,Tichete,Cont tichete,Cont TVA,Cod articol,Cod de bare,Denumire articol,Cantitate,Cod lot,Data expirare,Nr seriale,Tip miscare SAF-T,Cont serviciu,Pret cu TVA,Total fara TVA,Total TVA,Total cu TVA,Optiune TVA,Cota TVA,Cod TVA SAF-T,Discount,DiscountLinie
BFM2 102,225,2,,20251201,20251201,380,,,,,,,,,,,,,,,,,,1836.31,385.63,4769.26,,0,5125,4769.26,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2221.94,1836.31,385.63,2221.94,Taxabile,21,310344,,
BFM2 102,226,2,,20251202,20251202,380,,,,,,,,,,,,,,,,,,1721.88,361.6,4431.93,,0,5125,4431.93,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2083.48,1721.88,361.6,2083.48,Taxabile,21,310344,,
BFM2 102,227,2,,20251203,20251203,380,,,,,,,,,,,,,,,,,,1835.73,385.5,4290.0,,0,5125,4290.0,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2221.23,1835.73,385.5,2221.23,Taxabile,21,310344,,
BFM2 102,228,2,,20251204,20251204,380,,,,,,,,,,,,,,,,,,2670.36,560.77,6271.72,,0,5125,6271.72,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,3231.13,2670.36,560.77,3231.13,Taxabile,21,310344,,
BFM2 102,229,2,,20251205,20251205,380,,,,,,,,,,,,,,,,,,4009.02,841.9,9605.98,,0,5125,9605.98,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,4850.92,4009.02,841.9,4850.92,Taxabile,21,310344,,
BFM2 102,230,2,,20251206,20251206,380,,,,,,,,,,,,,,,,,,2803.64,588.77,7360.79,,0,5125,7360.79,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,3392.41,2803.64,588.77,3392.41,Taxabile,21,310344,,
BFM2 102,231,2,,20251207,20251207,380,,,,,,,,,,,,,,,,,,1617.0,339.57,4219.1,,0,5125,4219.1,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,1956.57,1617.0,339.57,1956.57,Taxabile,21,310344,,
BFM2 102,232,2,,20251208,20251208,380,,,,,,,,,,,,,,,,,,1386.48,291.16,3997.24,,0,5125,3997.24,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,1677.64,1386.48,291.16,1677.64,Taxabile,21,310344,,
BFM2 102,233,2,,20251209,20251209,380,,,,,,,,,,,,,,,,,,2287.41,480.36,6009.04,,0,5125,6009.04,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2767.77,2287.41,480.36,2767.77,Taxabile,21,310344,,
BFM2 102,234,2,,20251210,20251210,380,,,,,,,,,,,,,,,,,,2051.26,430.76,5058.23,,0,5125,5058.23,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2482.0200000000004,2051.26,430.76,2482.0200000000004,Taxabile,21,310344,,
BFM2 102,235,2,,20251211,20251211,380,,,,,,,,,,,,,,,,,,1699.34,356.86,4131.37,,0,5125,4131.37,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2056.2,1699.34,356.86,2056.2,Taxabile,21,310344,,
BFM2 102,236,2,,20251212,20251212,380,,,,,,,,,,,,,,,,,,2759.37,579.47,6869.55,,0,5125,6869.55,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,3338.84,2759.37,579.47,3338.84,Taxabile,21,310344,,
BFM2 102,237,2,,20251213,20251213,380,,,,,,,,,,,,,,,,,,2063.46,433.33,6175.47,,0,5125,6175.47,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2496.79,2063.46,433.33,2496.79,Taxabile,21,310344,,
BFM2 102,238,2,,20251214,20251214,380,,,,,,,,,,,,,,,,,,1785.79,375.01,5583.29,,0,5125,5583.29,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2160.8,1785.79,375.01,2160.8,Taxabile,21,310344,,
BFM2 102,239,2,,20251215,20251215,380,,,,,,,,,,,,,,,,,,1765.91,370.84,5597.45,,0,5125,5597.45,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2136.75,1765.91,370.84,2136.75,Taxabile,21,310344,,
BFM2 102,240,2,,20251216,20251216,380,,,,,,,,,,,,,,,,,,1766.36,370.93,4744.38,,0,5125,4744.38,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2137.29,1766.36,370.93,2137.29,Taxabile,21,310344,,
BFM2 102,241,2,,20251217,20251217,380,,,,,,,,,,,,,,,,,,2308.53,484.79,5492.93,,0,5125,5492.93,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2793.32,2308.53,484.79,2793.32,Taxabile,21,310344,,
BFM2 102,244,2,,20251220,20251220,380,,,,,,,,,,,,,,,,,,2966.59,622.98,8715.21,,0,5125,8715.21,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,3589.57,2966.59,622.98,3589.57,Taxabile,21,310344,,
BFM2 102,245,2,,20251221,20251221,380,,,,,,,,,,,,,,,,,,2443.74,513.19,7282.66,,0,5125,7282.66,5311,0,5328,4427,marfa m2  21%,,marfa m2 ,1,,,,,,2956.93,2443.74,513.19,2956.93,Taxabile,21,310344,,
